2026-05-22T15:16:22.146-03:00 DEBUG 24348 --- [backend] [http-nio-8080-exec-4] o.s.security.web.FilterChainProxy        : Securing OPTIONS /api/reportes/ultimos-pagos?page=0&size=5
2026-05-22T15:16:22.149-03:00 DEBUG 24348 --- [backend] [http-nio-8080-exec-10] o.s.security.web.FilterChainProxy        : Securing GET /api/reportes/metricas
2026-05-22T15:16:22.149-03:00 DEBUG 24348 --- [backend] [http-nio-8080-exec-6] o.s.security.web.FilterChainProxy        : Securing GET /api/reportes/metricas
2026-05-22T15:16:22.149-03:00 DEBUG 24348 --- [backend] [http-nio-8080-exec-5] o.s.security.web.FilterChainProxy        : Securing GET /api/reportes/ultimos-pagos?page=0&size=5
2026-05-22T15:16:22.150-03:00 DEBUG 24348 --- [backend] [http-nio-8080-exec-9] o.s.security.web.FilterChainProxy        : Securing GET /api/reportes/ultimos-pagos?page=0&size=5
2026-05-22T15:16:22.155-03:00 DEBUG 24348 --- [backend] [http-nio-8080-exec-10] o.s.security.web.FilterChainProxy        : Secured GET /api/reportes/metricas
2026-05-22T15:16:22.155-03:00 DEBUG 24348 --- [backend] [http-nio-8080-exec-6] o.s.security.web.FilterChainProxy        : Secured GET /api/reportes/metricas
2026-05-22T15:16:22.155-03:00 DEBUG 24348 --- [backend] [http-nio-8080-exec-5] o.s.security.web.FilterChainProxy        : Secured GET /api/reportes/ultimos-pagos?page=0&size=5
2026-05-22T15:16:22.155-03:00 DEBUG 24348 --- [backend] [http-nio-8080-exec-9] o.s.security.web.FilterChainProxy        : Secured GET /api/reportes/ultimos-pagos?page=0&size=5
2026-05-22T15:16:22.181-03:00  WARN 24348 --- [backend] [http-nio-8080-exec-9] ration$PageModule$WarningLoggingModifier : Serializing PageImpl instances as-is is not supported, meaning that there is no guarantee about the stability of the resulting JSON structure!
	For a stable JSON structure, please use Spring Data's PagedModel (globally via @EnableSpringDataWebSupport(pageSerializationMode = VIA_DTO))
	or Spring HATEOAS and Spring Data's PagedResourcesAssembler as documented in https://docs.spring.io/spring-data/commons/reference/repositories/core-extensions.html#core.web.pageables.

2026-05-22T15:27:48.781-03:00  INFO 24348 --- [backend] [restartedMain] com.nemogym.backend.BackendApplication   : Starting BackendApplication using Java 17.0.18 with PID 24348 (C:\Users\Usuario\Downloads\Proyectos\nemoGym\backend\target\classes started by Usuario in C:\Users\Usuario\Downloads\Proyectos\nemoGym\backend)
2026-05-22T15:27:48.782-03:00  INFO 24348 --- [backend] [restartedMain] com.nemogym.backend.BackendApplication   : No active profile set, falling back to 1 default profile: "default"
2026-05-22T15:27:49.868-03:00  WARN 24348 --- [backend] [restartedMain] JpaBaseConfiguration$JpaWebConfiguration : spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2026-05-22T15:27:49.893-03:00  INFO 24348 --- [backend] [restartedMain] r$InitializeUserDetailsManagerConfigurer : Global AuthenticationManager configured with UserDetailsService bean with name customUserDetailsService
2026-05-22T15:27:49.943-03:00 DEBUG 24348 --- [backend] [restartedMain] o.s.s.web.DefaultSecurityFilterChain     : Will secure any request with filters: DisableEncodeUrlFilter, WebAsyncManagerIntegrationFilter, SecurityContextHolderFilter, HeaderWriterFilter, CorsFilter, LogoutFilter, JwtAuthFilter, RequestCacheAwareFilter, SecurityContextHolderAwareRequestFilter, AnonymousAuthenticationFilter, SessionManagementFilter, ExceptionTranslationFilter, AuthorizationFilter
2026-05-22T15:27:50.083-03:00  INFO 24348 --- [backend] [restartedMain] com.nemogym.backend.BackendApplication   : Started BackendApplication in 1.407 seconds (process running for 703.316)
2026-05-22T15:27:55.669-03:00 DEBUG 24348 --- [backend] [http-nio-8080-exec-1] o.s.security.web.FilterChainProxy        : Securing OPTIONS /auth/me
2026-05-22T15:27:55.669-03:00 DEBUG 24348 --- [backend] [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Securing OPTIONS /auth/me
2026-05-22T15:27:55.674-03:00 DEBUG 24348 --- [backend] [http-nio-8080-exec-4] o.s.security.web.FilterChainProxy        : Securing GET /auth/me
2026-05-22T15:27:55.674-03:00 DEBUG 24348 --- [backend] [http-nio-8080-exec-3] o.s.security.web.FilterChainProxy        : Securing GET /auth/me
2026-05-22T15:27:55.679-03:00 DEBUG 24348 --- [backend] [http-nio-8080-exec-3] o.s.security.web.FilterChainProxy        : Secured GET /auth/me
2026-05-22T15:27:55.679-03:00 DEBUG 24348 --- [backend] [http-nio-8080-exec-4] o.s.security.web.FilterChainProxy        : Secured GET /auth/me
2026-05-22T15:27:55.891-03:00 DEBUG 24348 --- [backend] [http-nio-8080-exec-5] o.s.security.web.FilterChainProxy        : Securing OPTIONS /api/reportes/metricas
2026-05-22T15:27:55.891-03:00 DEBUG 24348 --- [backend] [http-nio-8080-exec-6] o.s.security.web.FilterChainProxy        : Securing OPTIONS /api/reportes/ultimos-pagos?page=0&size=5
2026-05-22T15:27:55.894-03:00 DEBUG 24348 --- [backend] [http-nio-8080-exec-7] o.s.security.web.FilterChainProxy        : Securing OPTIONS /api/reportes/metricas
2026-05-22T15:27:55.894-03:00 DEBUG 24348 --- [backend] [http-nio-8080-exec-8] o.s.security.web.FilterChainProxy        : Securing GET /api/reportes/metricas
2026-05-22T15:27:55.894-03:00 DEBUG 24348 --- [backend] [http-nio-8080-exec-9] o.s.security.web.FilterChainProxy        : Securing GET /api/reportes/ultimos-pagos?page=0&size=5
2026-05-22T15:27:55.896-03:00 DEBUG 24348 --- [backend] [http-nio-8080-exec-10] o.s.security.web.FilterChainProxy        : Securing OPTIONS /api/reportes/ultimos-pagos?page=0&size=5
2026-05-22T15:27:55.897-03:00 DEBUG 24348 --- [backend] [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Securing GET /api/reportes/metricas
2026-05-22T15:27:55.899-03:00 DEBUG 24348 --- [backend] [http-nio-8080-exec-8] o.s.security.web.FilterChainProxy        : Secured GET /api/reportes/metricas
2026-05-22T15:27:55.899-03:00 DEBUG 24348 --- [backend] [http-nio-8080-exec-9] o.s.security.web.FilterChainProxy        : Secured GET /api/reportes/ultimos-pagos?page=0&size=5
2026-05-22T15:27:55.899-03:00 DEBUG 24348 --- [backend] [http-nio-8080-exec-1] o.s.security.web.FilterChainProxy        : Securing GET /api/reportes/ultimos-pagos?page=0&size=5
2026-05-22T15:27:55.901-03:00 DEBUG 24348 --- [backend] [http-nio-8080-exec-1] o.s.security.web.FilterChainProxy        : Secured GET /api/reportes/ultimos-pagos?page=0&size=5
2026-05-22T15:27:55.901-03:00 DEBUG 24348 --- [backend] [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Secured GET /api/reportes/metricas
2026-05-22T15:27:55.912-03:00  WARN 24348 --- [backend] [http-nio-8080-exec-9] ration$PageModule$WarningLoggingModifier : Serializing PageImpl instances as-is is not supported, meaning that there is no guarantee about the stability of the resulting JSON structure!
	For a stable JSON structure, please use Spring Data's PagedModel (globally via @EnableSpringDataWebSupport(pageSerializationMode = VIA_DTO))
	or Spring HATEOAS and Spring Data's PagedResourcesAssembler as documented in https://docs.spring.io/spring-data/commons/reference/repositories/core-extensions.html#core.web.pageables.

2026-05-22T15:27:59.783-03:00 DEBUG 24348 --- [backend] [http-nio-8080-exec-4] o.s.security.web.FilterChainProxy        : Securing OPTIONS /api/reportes/historial/null
2026-05-22T15:27:59.786-03:00 DEBUG 24348 --- [backend] [http-nio-8080-exec-3] o.s.security.web.FilterChainProxy        : Securing GET /api/reportes/historial/null
2026-05-22T15:27:59.789-03:00 DEBUG 24348 --- [backend] [http-nio-8080-exec-3] o.s.security.web.FilterChainProxy        : Secured GET /api/reportes/historial/null
2026-05-22T15:27:59.797-03:00  WARN 24348 --- [backend] [http-nio-8080-exec-3] .w.s.m.s.DefaultHandlerExceptionResolver : Resolved [org.springframework.web.method.annotation.MethodArgumentTypeMismatchException: Method parameter 'usuarioId': Failed to convert value of type 'java.lang.String' to required type 'java.lang.Long'; For input string: "null"]
2026-05-22T15:27:59.803-03:00 DEBUG 24348 --- [backend] [http-nio-8080-exec-3] o.s.security.web.FilterChainProxy        : Securing GET /error
2026-05-22T15:27:59.804-03:00 DEBUG 24348 --- [backend] [http-nio-8080-exec-3] o.s.security.web.FilterChainProxy        : Secured GET /error
2026-05-22T15:27:59.810-03:00 DEBUG 24348 --- [backend] [http-nio-8080-exec-3] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-05-22T15:29:22.394-03:00  INFO 24348 --- [backend] [restartedMain] com.nemogym.backend.BackendApplication   : Starting BackendApplication using Java 17.0.18 with PID 24348 (C:\Users\Usuario\Downloads\Proyectos\nemoGym\backend\target\classes started by Usuario in C:\Users\Usuario\Downloads\Proyectos\nemoGym\backend)
2026-05-22T15:29:22.394-03:00  INFO 24348 --- [backend] [restartedMain] com.nemogym.backend.BackendApplication   : No active profile set, falling back to 1 default profile: "default"
2026-05-22T15:29:22.930-03:00 ERROR 24348 --- [backend] [restartedMain] j.LocalContainerEntityManagerFactoryBean : Failed to initialize JPA EntityManagerFactory: Table [pagos_transacciones] contains physical column name [usuario_id] referred to by multiple logical column names: [usuario_id], [usuarioId]
2026-05-22T15:29:22.931-03:00  WARN 24348 --- [backend] [restartedMain] ConfigServletWebServerApplicationContext : Exception encountered during context initialization - cancelling refresh attempt: org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'entityManagerFactory' defined in class path resource [org/springframework/boot/hibernate/autoconfigure/HibernateJpaConfiguration.class]: Table [pagos_transacciones] contains physical column name [usuario_id] referred to by multiple logical column names: [usuario_id], [usuarioId]
2026-05-22T15:29:22.954-03:00 ERROR 24348 --- [backend] [restartedMain] o.s.boot.SpringApplication               : Application run failed

org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'entityManagerFactory' defined in class path resource [org/springframework/boot/hibernate/autoconfigure/HibernateJpaConfiguration.class]: Table [pagos_transacciones] contains physical column name [usuario_id] referred to by multiple logical column names: [usuario_id], [usuarioId]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.initializeBean(AbstractAutowireCapableBeanFactory.java:1817) ~[spring-beans-7.0.6.jar:7.0.6]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean(AbstractAutowireCapableBeanFactory.java:603) ~[spring-beans-7.0.6.jar:7.0.6]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBean(AbstractAutowireCapableBeanFactory.java:525) ~[spring-beans-7.0.6.jar:7.0.6]
	at org.springframework.beans.factory.support.AbstractBeanFactory.lambda$doGetBean$0(AbstractBeanFactory.java:333) ~[spring-beans-7.0.6.jar:7.0.6]
	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton(DefaultSingletonBeanRegistry.java:371) ~[spring-beans-7.0.6.jar:7.0.6]
	at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:331) ~[spring-beans-7.0.6.jar:7.0.6]
	at org.springframework.beans.factory.support.AbstractBeanFactory.getBean(AbstractBeanFactory.java:201) ~[spring-beans-7.0.6.jar:7.0.6]
	at org.springframework.context.support.AbstractApplicationContext.finishBeanFactoryInitialization(AbstractApplicationContext.java:977) ~[spring-context-7.0.6.jar:7.0.6]
	at org.springframework.context.support.AbstractApplicationContext.refresh(AbstractApplicationContext.java:621) ~[spring-context-7.0.6.jar:7.0.6]
	at org.springframework.boot.web.server.servlet.context.ServletWebServerApplicationContext.refresh(ServletWebServerApplicationContext.java:143) ~[spring-boot-web-server-4.0.5.jar:4.0.5]
	at org.springframework.boot.SpringApplication.refresh(SpringApplication.java:756) ~[spring-boot-4.0.5.jar:4.0.5]
	at org.springframework.boot.SpringApplication.refreshContext(SpringApplication.java:445) ~[spring-boot-4.0.5.jar:4.0.5]
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:321) ~[spring-boot-4.0.5.jar:4.0.5]
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:1365) ~[spring-boot-4.0.5.jar:4.0.5]
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:1354) ~[spring-boot-4.0.5.jar:4.0.5]
	at com.nemogym.backend.BackendApplication.main(BackendApplication.java:10) ~[classes/:na]
	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method) ~[na:na]
	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:77) ~[na:na]
	at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) ~[na:na]
	at java.base/java.lang.reflect.Method.invoke(Method.java:569) ~[na:na]
	at org.springframework.boot.devtools.restart.RestartLauncher.run(RestartLauncher.java:52) ~[spring-boot-devtools-4.0.5.jar:4.0.5]
Caused by: org.hibernate.DuplicateMappingException: Table [pagos_transacciones] contains physical column name [usuario_id] referred to by multiple logical column names: [usuario_id], [usuarioId]
	at org.hibernate.boot.internal.InFlightMetadataCollectorImpl$TableColumnNameBinding.bindPhysicalToLogical(InFlightMetadataCollectorImpl.java:1106) ~[hibernate-core-7.2.7.Final.jar:7.2.7.Final]
	at org.hibernate.boot.internal.InFlightMetadataCollectorImpl$TableColumnNameBinding.addBinding(InFlightMetadataCollectorImpl.java:1075) ~[hibernate-core-7.2.7.Final.jar:7.2.7.Final]
	at org.hibernate.boot.internal.InFlightMetadataCollectorImpl.addColumnNameBinding(InFlightMetadataCollectorImpl.java:1146) ~[hibernate-core-7.2.7.Final.jar:7.2.7.Final]
	at org.hibernate.boot.internal.InFlightMetadataCollectorImpl.addColumnNameBinding(InFlightMetadataCollectorImpl.java:1126) ~[hibernate-core-7.2.7.Final.jar:7.2.7.Final]
	at org.hibernate.boot.model.internal.AnnotatedJoinColumn.addColumnBinding(AnnotatedJoinColumn.java:422) ~[hibernate-core-7.2.7.Final.jar:7.2.7.Final]
	at org.hibernate.boot.model.internal.AnnotatedColumn.linkWithValue(AnnotatedColumn.java:514) ~[hibernate-core-7.2.7.Final.jar:7.2.7.Final]
	at org.hibernate.boot.model.internal.TableBinder.linkJoinColumnWithValueOverridingNameIfImplicit(TableBinder.java:883) ~[hibernate-core-7.2.7.Final.jar:7.2.7.Final]
	at org.hibernate.boot.model.internal.TableBinder.bindImplicitPrimaryKeyReference(TableBinder.java:626) ~[hibernate-core-7.2.7.Final.jar:7.2.7.Final]
	at org.hibernate.boot.model.internal.TableBinder.bindExplicitColumns(TableBinder.java:604) ~[hibernate-core-7.2.7.Final.jar:7.2.7.Final]
	at org.hibernate.boot.model.internal.TableBinder.bindForeignKey(TableBinder.java:585) ~[hibernate-core-7.2.7.Final.jar:7.2.7.Final]
	at org.hibernate.boot.model.internal.ToOneFkSecondPass.doSecondPass(ToOneFkSecondPass.java:138) ~[hibernate-core-7.2.7.Final.jar:7.2.7.Final]
	at org.hibernate.boot.internal.InFlightMetadataCollectorImpl.processEndOfQueue(InFlightMetadataCollectorImpl.java:1868) ~[hibernate-core-7.2.7.Final.jar:7.2.7.Final]
	at org.hibernate.boot.internal.InFlightMetadataCollectorImpl.processFkSecondPassesInOrder(InFlightMetadataCollectorImpl.java:1818) ~[hibernate-core-7.2.7.Final.jar:7.2.7.Final]
	at org.hibernate.boot.internal.InFlightMetadataCollectorImpl.processSecondPasses(InFlightMetadataCollectorImpl.java:1731) ~[hibernate-core-7.2.7.Final.jar:7.2.7.Final]
	at org.hibernate.boot.model.process.spi.MetadataBuildingProcess.coordinateProcessors(MetadataBuildingProcess.java:357) ~[hibernate-core-7.2.7.Final.jar:7.2.7.Final]
	at org.hibernate.boot.model.process.spi.MetadataBuildingProcess.complete(MetadataBuildingProcess.java:201) ~[hibernate-core-7.2.7.Final.jar:7.2.7.Final]
	at org.hibernate.jpa.boot.internal.EntityManagerFactoryBuilderImpl.metadata(EntityManagerFactoryBuilderImpl.java:1392) ~[hibernate-core-7.2.7.Final.jar:7.2.7.Final]
	at org.hibernate.jpa.boot.internal.EntityManagerFactoryBuilderImpl.populateSessionFactoryBuilder(EntityManagerFactoryBuilderImpl.java:1472) ~[hibernate-core-7.2.7.Final.jar:7.2.7.Final]
	at org.hibernate.jpa.boot.internal.EntityManagerFactoryBuilderImpl.build(EntityManagerFactoryBuilderImpl.java:1454) ~[hibernate-core-7.2.7.Final.jar:7.2.7.Final]
	at org.springframework.orm.jpa.vendor.SpringHibernateJpaPersistenceProvider.createContainerEntityManagerFactory(SpringHibernateJpaPersistenceProvider.java:93) ~[spring-orm-7.0.6.jar:7.0.6]
	at org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean.createNativeEntityManagerFactory(LocalContainerEntityManagerFactoryBean.java:443) ~[spring-orm-7.0.6.jar:7.0.6]
	at org.springframework.orm.jpa.AbstractEntityManagerFactoryBean.buildNativeEntityManagerFactory(AbstractEntityManagerFactoryBean.java:436) ~[spring-orm-7.0.6.jar:7.0.6]
	at org.springframework.orm.jpa.AbstractEntityManagerFactoryBean.afterPropertiesSet(AbstractEntityManagerFactoryBean.java:411) ~[spring-orm-7.0.6.jar:7.0.6]
	at org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean.afterPropertiesSet(LocalContainerEntityManagerFactoryBean.java:419) ~[spring-orm-7.0.6.jar:7.0.6]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.invokeInitMethods(AbstractAutowireCapableBeanFactory.java:1864) ~[spring-beans-7.0.6.jar:7.0.6]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.initializeBean(AbstractAutowireCapableBeanFactory.java:1813) ~[spring-beans-7.0.6.jar:7.0.6]
	... 20 common frames omitted

2026-05-22T15:31:06.564-03:00  INFO 24348 --- [backend] [restartedMain] com.nemogym.backend.BackendApplication   : Starting BackendApplication using Java 17.0.18 with PID 24348 (C:\Users\Usuario\Downloads\Proyectos\nemoGym\backend\target\classes started by Usuario in C:\Users\Usuario\Downloads\Proyectos\nemoGym\backend)
2026-05-22T15:31:06.565-03:00  INFO 24348 --- [backend] [restartedMain] com.nemogym.backend.BackendApplication   : No active profile set, falling back to 1 default profile: "default"
2026-05-22T15:31:07.502-03:00  WARN 24348 --- [backend] [restartedMain] JpaBaseConfiguration$JpaWebConfiguration : spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2026-05-22T15:31:07.525-03:00  INFO 24348 --- [backend] [restartedMain] r$InitializeUserDetailsManagerConfigurer : Global AuthenticationManager configured with UserDetailsService bean with name customUserDetailsService
2026-05-22T15:31:07.571-03:00 DEBUG 24348 --- [backend] [restartedMain] o.s.s.web.DefaultSecurityFilterChain     : Will secure any request with filters: DisableEncodeUrlFilter, WebAsyncManagerIntegrationFilter, SecurityContextHolderFilter, HeaderWriterFilter, CorsFilter, LogoutFilter, JwtAuthFilter, RequestCacheAwareFilter, SecurityContextHolderAwareRequestFilter, AnonymousAuthenticationFilter, SessionManagementFilter, ExceptionTranslationFilter, AuthorizationFilter
2026-05-22T15:31:07.679-03:00  INFO 24348 --- [backend] [restartedMain] com.nemogym.backend.BackendApplication   : Started BackendApplication in 1.143 seconds (process running for 900.912)
2026-05-22T15:31:13.404-03:00  INFO 24348 --- [backend] [restartedMain] com.nemogym.backend.BackendApplication   : Starting BackendApplication using Java 17.0.18 with PID 24348 (C:\Users\Usuario\Downloads\Proyectos\nemoGym\backend\target\classes started by Usuario in C:\Users\Usuario\Downloads\Proyectos\nemoGym\backend)
2026-05-22T15:31:13.404-03:00  INFO 24348 --- [backend] [restartedMain] com.nemogym.backend.BackendApplication   : No active profile set, falling back to 1 default profile: "default"
2026-05-22T15:31:14.236-03:00  WARN 24348 --- [backend] [restartedMain] JpaBaseConfiguration$JpaWebConfiguration : spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2026-05-22T15:31:14.261-03:00  INFO 24348 --- [backend] [restartedMain] r$InitializeUserDetailsManagerConfigurer : Global AuthenticationManager configured with UserDetailsService bean with name customUserDetailsService
2026-05-22T15:31:14.310-03:00 DEBUG 24348 --- [backend] [restartedMain] o.s.s.web.DefaultSecurityFilterChain     : Will secure any request with filters: DisableEncodeUrlFilter, WebAsyncManagerIntegrationFilter, SecurityContextHolderFilter, HeaderWriterFilter, CorsFilter, LogoutFilter, JwtAuthFilter, RequestCacheAwareFilter, SecurityContextHolderAwareRequestFilter, AnonymousAuthenticationFilter, SessionManagementFilter, ExceptionTranslationFilter, AuthorizationFilter
2026-05-22T15:31:14.428-03:00  INFO 24348 --- [backend] [restartedMain] com.nemogym.backend.BackendApplication   : Started BackendApplication in 1.051 seconds (process running for 907.66)
2026-05-22T15:31:16.034-03:00  INFO 24348 --- [backend] [restartedMain] com.nemogym.backend.BackendApplication   : Starting BackendApplication using Java 17.0.18 with PID 24348 (C:\Users\Usuario\Downloads\Proyectos\nemoGym\backend\target\classes started by Usuario in C:\Users\Usuario\Downloads\Proyectos\nemoGym\backend)
2026-05-22T15:31:16.034-03:00  INFO 24348 --- [backend] [restartedMain] com.nemogym.backend.BackendApplication   : No active profile set, falling back to 1 default profile: "default"
2026-05-22T15:31:16.836-03:00  WARN 24348 --- [backend] [restartedMain] JpaBaseConfiguration$JpaWebConfiguration : spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2026-05-22T15:31:16.860-03:00  INFO 24348 --- [backend] [restartedMain] r$InitializeUserDetailsManagerConfigurer : Global AuthenticationManager configured with UserDetailsService bean with name customUserDetailsService
2026-05-22T15:31:16.905-03:00 DEBUG 24348 --- [backend] [restartedMain] o.s.s.web.DefaultSecurityFilterChain     : Will secure any request with filters: DisableEncodeUrlFilter, WebAsyncManagerIntegrationFilter, SecurityContextHolderFilter, HeaderWriterFilter, CorsFilter, LogoutFilter, JwtAuthFilter, RequestCacheAwareFilter, SecurityContextHolderAwareRequestFilter, AnonymousAuthenticationFilter, SessionManagementFilter, ExceptionTranslationFilter, AuthorizationFilter
2026-05-22T15:31:17.017-03:00  INFO 24348 --- [backend] [restartedMain] com.nemogym.backend.BackendApplication   : Started BackendApplication in 1.007 seconds (process running for 910.25)
2026-05-22T15:33:32.681-03:00  INFO 24348 --- [backend] [restartedMain] com.nemogym.backend.BackendApplication   : Starting BackendApplication using Java 17.0.18 with PID 24348 (C:\Users\Usuario\Downloads\Proyectos\nemoGym\backend\target\classes started by Usuario in C:\Users\Usuario\Downloads\Proyectos\nemoGym\backend)
2026-05-22T15:33:32.681-03:00  INFO 24348 --- [backend] [restartedMain] com.nemogym.backend.BackendApplication   : No active profile set, falling back to 1 default profile: "default"
2026-05-22T15:33:33.499-03:00  WARN 24348 --- [backend] [restartedMain] JpaBaseConfiguration$JpaWebConfiguration : spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2026-05-22T15:33:33.536-03:00  INFO 24348 --- [backend] [restartedMain] r$InitializeUserDetailsManagerConfigurer : Global AuthenticationManager configured with UserDetailsService bean with name customUserDetailsService
2026-05-22T15:33:33.637-03:00 DEBUG 24348 --- [backend] [restartedMain] o.s.s.web.DefaultSecurityFilterChain     : Will secure any request with filters: DisableEncodeUrlFilter, WebAsyncManagerIntegrationFilter, SecurityContextHolderFilter, HeaderWriterFilter, CorsFilter, LogoutFilter, JwtAuthFilter, RequestCacheAwareFilter, SecurityContextHolderAwareRequestFilter, AnonymousAuthenticationFilter, SessionManagementFilter, ExceptionTranslationFilter, AuthorizationFilter
2026-05-22T15:33:33.787-03:00  INFO 24348 --- [backend] [restartedMain] com.nemogym.backend.BackendApplication   : Started BackendApplication in 1.137 seconds (process running for 1047.019)
2026-05-22T15:33:38.454-03:00  INFO 24348 --- [backend] [restartedMain] com.nemogym.backend.BackendApplication   : Starting BackendApplication using Java 17.0.18 with PID 24348 (C:\Users\Usuario\Downloads\Proyectos\nemoGym\backend\target\classes started by Usuario in C:\Users\Usuario\Downloads\Proyectos\nemoGym\backend)
2026-05-22T15:33:38.455-03:00  INFO 24348 --- [backend] [restartedMain] com.nemogym.backend.BackendApplication   : No active profile set, falling back to 1 default profile: "default"
2026-05-22T15:33:39.200-03:00  WARN 24348 --- [backend] [restartedMain] JpaBaseConfiguration$JpaWebConfiguration : spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2026-05-22T15:33:39.227-03:00  INFO 24348 --- [backend] [restartedMain] r$InitializeUserDetailsManagerConfigurer : Global AuthenticationManager configured with UserDetailsService bean with name customUserDetailsService
2026-05-22T15:33:39.270-03:00 DEBUG 24348 --- [backend] [restartedMain] o.s.s.web.DefaultSecurityFilterChain     : Will secure any request with filters: DisableEncodeUrlFilter, WebAsyncManagerIntegrationFilter, SecurityContextHolderFilter, HeaderWriterFilter, CorsFilter, LogoutFilter, JwtAuthFilter, RequestCacheAwareFilter, SecurityContextHolderAwareRequestFilter, AnonymousAuthenticationFilter, SessionManagementFilter, ExceptionTranslationFilter, AuthorizationFilter
2026-05-22T15:33:39.374-03:00  INFO 24348 --- [backend] [restartedMain] com.nemogym.backend.BackendApplication   : Started BackendApplication in 0.945 seconds (process running for 1052.606)
2026-05-22T15:34:35.639-03:00  INFO 24348 --- [backend] [restartedMain] com.nemogym.backend.BackendApplication   : Starting BackendApplication using Java 17.0.18 with PID 24348 (C:\Users\Usuario\Downloads\Proyectos\nemoGym\backend\target\classes started by Usuario in C:\Users\Usuario\Downloads\Proyectos\nemoGym\backend)
2026-05-22T15:34:35.639-03:00  INFO 24348 --- [backend] [restartedMain] com.nemogym.backend.BackendApplication   : No active profile set, falling back to 1 default profile: "default"
2026-05-22T15:34:36.393-03:00  WARN 24348 --- [backend] [restartedMain] ConfigServletWebServerApplicationContext : Exception encountered during context initialization - cancelling refresh attempt: org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'mercadoPagoController' defined in file [C:\Users\Usuario\Downloads\Proyectos\nemoGym\backend\target\classes\com\nemogym\backend\controller\MercadoPagoController.class]: Unsatisfied dependency expressed through constructor parameter 2: Error creating bean with name 'pagoTransaccionRepository' defined in com.nemogym.backend.repository.PagoTransaccionRepository defined in @EnableJpaRepositories declared on DataJpaRepositoriesRegistrar.EnableJpaRepositoriesConfiguration: Query validation failed for 'SELECT new com.nemogym.backend.dto.PagoResumenDTO(u.id, u.name, p.monto, p.estado) FROM PagoTransaccion p JOIN p.user u'
2026-05-22T15:34:36.442-03:00 ERROR 24348 --- [backend] [restartedMain] o.s.boot.SpringApplication               : Application run failed

org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'mercadoPagoController' defined in file [C:\Users\Usuario\Downloads\Proyectos\nemoGym\backend\target\classes\com\nemogym\backend\controller\MercadoPagoController.class]: Unsatisfied dependency expressed through constructor parameter 2: Error creating bean with name 'pagoTransaccionRepository' defined in com.nemogym.backend.repository.PagoTransaccionRepository defined in @EnableJpaRepositories declared on DataJpaRepositoriesRegistrar.EnableJpaRepositoriesConfiguration: Query validation failed for 'SELECT new com.nemogym.backend.dto.PagoResumenDTO(u.id, u.name, p.monto, p.estado) FROM PagoTransaccion p JOIN p.user u'
	at org.springframework.beans.factory.support.ConstructorResolver.createArgumentArray(ConstructorResolver.java:804) ~[spring-beans-7.0.6.jar:7.0.6]
	at org.springframework.beans.factory.support.ConstructorResolver.autowireConstructor(ConstructorResolver.java:240) ~[spring-beans-7.0.6.jar:7.0.6]
